央视频道,#genre#
CCTV4,http://36.101.3.42:554/udp/239.253.64.196:5140
CCTV5,http://36.101.3.42:554/udp/239.253.64.245:5140
CCTV5+,http://36.101.3.42:554/udp/239.253.64.100:5140
CCTV6,http://36.101.3.42:554/udp/239.253.64.246:5140
CCTV7,http://36.101.3.42:554/udp/239.253.64.54:5140
CCTV8,http://36.101.3.42:554/udp/239.253.64.247:5140
CCTV9,http://36.101.3.42:554/udp/239.253.64.76:5140
CCTV10,http://36.101.3.42:554/udp/239.253.64.87:5140
CCTV11,http://36.101.3.42:554/udp/239.253.64.70:5140
CCTV12,http://36.101.3.42:554/udp/239.253.64.97:5140
CCTV13,http://36.101.3.42:554/udp/239.253.64.59:5140
CCTV14,http://36.101.3.42:554/udp/239.253.64.115:5140
CCTV15,http://36.101.3.42:554/udp/239.253.64.72:5140
CCTV16,http://36.101.3.42:554/udp/239.253.64.251:5140
CCTV16-4K,http://36.101.3.42:554/udp/239.253.64.126:5140
CCTV17,http://36.101.3.42:554/udp/239.253.64.67:5140
CGTN纪录,http://36.101.3.42:554/udp/239.253.64.58:5140
爱上4K,http://36.101.3.42:554/udp/239.253.64.243:5140
欢笑剧场4K,http://36.101.3.42:554/udp/239.253.64.138:5140
海南卫视,http://36.101.3.42:554/udp/239.253.64.253:5140
三沙卫视,http://36.101.3.42:554/udp/239.253.64.112:5140
海南公共,http://36.101.3.42:554/udp/239.253.64.14:5140
海南少儿,http://36.101.3.42:554/udp/239.253.64.124:5140
海南文旅,http://36.101.3.42:554/udp/239.253.64.122:5140
海南新闻,http://36.101.3.42:554/udp/239.253.64.121:5140
海南经济,http://36.101.3.42:554/udp/239.253.64.119:5140
海口1,http://36.101.3.42:554/udp/239.253.64.173:5140
海口2,http://36.101.3.42:554/udp/239.253.64.174:5140
海口3,http://36.101.3.42:554/udp/239.253.64.175:5140
东方卫视,http://36.101.3.42:554/udp/239.253.64.201:5140
湖南卫视,http://36.101.3.42:554/udp/239.253.64.114:5140
江苏卫视,http://36.101.3.42:554/udp/239.253.64.202:5140
浙江卫视,http://36.101.3.42:554/udp/239.253.64.206:5140
北京卫视,http://36.101.3.42:554/udp/239.253.64.204:5140
东南卫视,http://36.101.3.42:554/udp/239.253.64.66:5140
天津卫视,http://36.101.3.42:554/udp/239.253.64.198:5140
安徽卫视,http://36.101.3.42:554/udp/239.253.64.129:5140
山东卫视,http://36.101.3.42:554/udp/239.253.64.208:5140
广东卫视,http://36.101.3.42:554/udp/239.253.64.200:5140
河北卫视,http://36.101.3.42:554/udp/239.253.64.210:5140
深圳卫视,http://36.101.3.42:554/udp/239.253.64.203:5140
湖北卫视,http://36.101.3.42:554/udp/239.253.64.207:5140
黑龙江卫视,http://36.101.3.42:554/udp/239.253.64.205:5140
贵州卫视,http://36.101.3.42:554/udp/239.253.64.197:5140
辽宁卫视,http://36.101.3.42:554/udp/239.253.64.150:5140
重庆卫视,http://36.101.3.42:554/udp/239.253.64.63:5140
吉林卫视,http://36.101.3.42:554/udp/239.253.64.57:5140
游戏风云,http://36.101.3.42:554/udp/239.253.64.161:5140
江西卫视,http://36.101.3.42:554/udp/239.253.64.56:5140
生活时尚,http://36.101.3.42:554/udp/239.253.64.104:5140
纪实人文,http://36.101.3.42:554/udp/239.253.64.149:5140
都市剧场,http://36.101.3.42:554/udp/239.253.64.101:5140
金鹰纪实,http://36.101.3.42:554/udp/239.253.64.168:5140
陶瓷,http://36.101.3.42:554/udp/239.253.64.209:5140
中国交通,http://36.101.3.42:554/udp/239.253.64.177:5140
IPTV5+,http://36.101.3.42:554/udp/239.253.64.125:5140
体育赛事,http://36.101.3.42:554/udp/239.253.64.73:5140
动漫秀场,http://36.101.3.42:554/udp/239.253.64.102:5140
CETV1,http://36.101.3.42:554/udp/239.253.64.169:5140
极速汽车,http://36.101.3.42:554/udp/239.253.64.162:5140
CCTV1,http://36.101.3.42:554/udp/239.253.64.12:5140
CCTV2,http://36.101.3.42:554/udp/239.253.64.13:5140
CCTV3,http://36.101.3.42:554/udp/239.253.64.10:5140
CCTV4,http://36.101.3.42:554/udp/239.253.64.15:5140
CCTV7,http://36.101.3.42:554/udp/239.253.64.16:5140
CCTV9,http://36.101.3.42:554/udp/239.253.64.242:5140
CCTV10,http://36.101.3.42:554/udp/239.253.64.18:5140
CCTV11,http://36.101.3.42:554/udp/239.253.64.19:5140
CCTV12,http://36.101.3.42:554/udp/239.253.64.20:5140
CCTV13,http://36.101.3.42:554/udp/239.253.64.21:5140
CCTV14,http://36.101.3.42:554/udp/239.253.64.22:5140
CCTV15,http://36.101.3.42:554/udp/239.253.64.23:5140
CCTV17,http://36.101.3.42:554/udp/239.253.64.53:5140
CGTN,http://36.101.3.42:554/udp/239.253.64.17:5140
海南卫视,http://36.101.3.42:554/udp/239.253.64.5:5140
三沙卫视,http://36.101.3.42:554/udp/239.253.64.113:5140
海南公共,http://36.101.3.42:554/udp/239.253.64.2:5140
海南少儿,http://36.101.3.42:554/udp/239.253.64.4:5140
海南文旅,http://36.101.3.42:554/udp/239.253.64.3:5140
海南新闻,http://36.101.3.42:554/udp/239.253.64.11:5140
海南经济,http://36.101.3.42:554/udp/239.253.64.1:5140
海口1,http://36.101.3.42:554/udp/239.253.64.6:5140
海口2,http://36.101.3.42:554/udp/239.253.64.7:5140
海口3,http://36.101.3.42:554/udp/239.253.64.8:5140
三亚1,http://36.101.3.42:554/udp/239.253.64.9:5140
文昌TV,http://36.101.3.42:554/udp/239.253.64.105:5140
白沙TV,http://36.101.3.42:554/udp/239.253.64.118:5140
昌江TV,http://36.101.3.42:554/udp/239.253.64.108:5140
五指山TV,http://36.101.3.42:554/udp/239.253.64.69:5140
儋州TV,http://36.101.3.42:554/udp/239.253.64.107:5140
澄迈TV,http://36.101.3.42:554/udp/239.253.64.109:5140
保亭TV,http://36.101.3.42:554/udp/239.253.64.159:5140
陵水TV,http://36.101.3.42:554/udp/239.253.64.116:5140
万宁TV,http://36.101.3.42:554/udp/239.253.64.167:5140
临高TV,http://36.101.3.42:554/udp/239.253.64.155:5140
屯昌TV,http://36.101.3.42:554/udp/239.253.64.117:5140
琼海TV,http://36.101.3.42:554/udp/239.253.64.106:5140
定安TV,http://36.101.3.42:554/udp/239.253.64.110:5140
东方TV,http://36.101.3.42:554/udp/239.253.64.111:5140
琼中TV,http://36.101.3.42:554/udp/239.253.64.165:5140
乐东TV,http://36.101.3.42:554/udp/239.253.64.166:5140
CETV-1,http://36.101.3.42:554/udp/239.253.64.252:5140
CETV-2,http://36.101.3.42:554/udp/239.253.64.128:5140
CETV-4,http://36.101.3.42:554/udp/239.253.64.139:5140
卡酷动画,http://36.101.3.42:554/udp/239.253.64.230:5140
哈哈炫动,http://36.101.3.42:554/udp/239.253.64.48:5140
嘉佳卡通,http://36.101.3.42:554/udp/239.253.64.127:5140
国学,http://36.101.3.42:554/udp/239.253.64.222:5140
财富天下,http://36.101.3.42:554/udp/239.253.64.217:5140
金鹰卡通,http://36.101.3.42:554/udp/239.253.64.148:5140
生活时尚,http://36.101.3.42:554/udp/239.253.64.55:5140
纪实人文,http://36.101.3.42:554/udp/239.253.64.153:5140
IPTV6+,http://36.101.3.42:554/udp/239.253.64.26:5140
IPTV8+,http://36.101.3.42:554/udp/239.253.64.160:5140
IPTV经典电影,http://36.101.3.42:554/udp/239.253.64.227:5140
IPTV热播剧场,http://36.101.3.42:554/udp/239.253.64.211:5140
IPTV魅力时尚,http://36.101.3.42:554/udp/239.253.64.231:5140
IPTV法治,http://36.101.3.42:554/udp/239.253.64.213:5140
IPTV相声小品,http://36.101.3.42:554/udp/239.253.64.214:5140
IPTV谍战剧场,http://36.101.3.42:554/udp/239.253.64.212:5140
IPTV野外,http://36.101.3.42:554/udp/239.253.64.215:5140
东南卫视,http://36.101.3.42:554/udp/239.253.64.43:5140
东方卫视,http://36.101.3.42:554/udp/239.253.64.25:5140
云南卫视,http://36.101.3.42:554/udp/239.253.64.147:5140
兵团卫视,http://36.101.3.42:554/udp/239.253.64.178:5140
内蒙古卫视,http://36.101.3.42:554/udp/239.253.64.144:5140
北京卫视,http://36.101.3.42:554/udp/239.253.64.24:5140
厦门卫视,http://36.101.3.42:554/udp/239.253.64.179:5140
吉林卫视,http://36.101.3.42:554/udp/239.253.64.142:5140
四川卫视,http://36.101.3.42:554/udp/239.253.64.36:5140
天津卫视,http://36.101.3.42:554/udp/239.253.64.40:5140
宁夏卫视,http://36.101.3.42:554/udp/239.253.64.89:5140
安徽卫视,http://36.101.3.42:554/udp/239.253.64.29:5140
山东卫视,http://36.101.3.42:554/udp/239.253.64.30:5140
山西卫视,http://36.101.3.42:554/udp/239.253.64.31:5140
广东卫视,http://36.101.3.42:554/udp/239.253.64.44:5140
广西卫视,http://36.101.3.42:554/udp/239.253.64.45:5140
新疆卫视,http://36.101.3.42:554/udp/239.253.64.146:5140
江苏卫视,http://36.101.3.42:554/udp/239.253.64.27:5140
江西卫视,http://36.101.3.42:554/udp/239.253.64.34:5140
河北卫视,http://36.101.3.42:554/udp/239.253.64.39:5140
河南卫视,http://36.101.3.42:554/udp/239.253.64.38:5140
浙江卫视,http://36.101.3.42:554/udp/239.253.64.28:5140
深圳卫视,http://36.101.3.42:554/udp/239.253.64.145:5140
湖北卫视,http://36.101.3.42:554/udp/239.253.64.33:5140
湖南卫视,http://36.101.3.42:554/udp/239.253.64.32:5140
甘肃卫视,http://36.101.3.42:554/udp/239.253.64.140:5140
西藏卫视,http://36.101.3.42:554/udp/239.253.64.143:5140
贵州卫视,http://36.101.3.42:554/udp/239.253.64.47:5140
辽宁卫视,http://36.101.3.42:554/udp/239.253.64.41:5140
重庆卫视,http://36.101.3.42:554/udp/239.253.64.35:5140
陕西卫视,http://36.101.3.42:554/udp/239.253.64.37:5140
青海卫视,http://36.101.3.42:554/udp/239.253.64.46:5140
黑龙江卫视,http://36.101.3.42:554/udp/239.253.64.42:5140
中国气象,http://36.101.3.42:554/udp/239.253.64.79:5140
军事,http://36.101.3.42:554/udp/239.253.64.229:5140
军旅剧场,http://36.101.3.42:554/udp/239.253.64.228:5140
初一,http://36.101.3.42:554/udp/239.253.64.80:5140
动作影院,http://36.101.3.42:554/udp/239.253.64.220:5140
古装剧场,http://36.101.3.42:554/udp/239.253.64.221:5140
喜剧影院,http://36.101.3.42:554/udp/239.253.64.233:5140
地理,http://36.101.3.42:554/udp/239.253.64.219:5140
城市剧场,http://36.101.3.42:554/udp/239.253.64.218:5140
好学生,http://36.101.3.42:554/udp/239.253.64.223:5140
家庭影院,http://36.101.3.42:554/udp/239.253.64.225:5140
导视,http://36.101.3.42:554/udp/239.253.64.68:5140
少儿动画,http://36.101.3.42:554/udp/239.253.64.232:5140
山东教育,http://36.101.3.42:554/udp/239.253.64.241:5140
影视,http://36.101.3.42:554/udp/239.253.64.49:5140
戏曲,http://36.101.3.42:554/udp/239.253.64.234:5140
收视指南,http://36.101.3.42:554/udp/239.253.64.238:5140
早教,http://36.101.3.42:554/udp/239.253.64.236:5140
爱生活,http://36.101.3.42:554/udp/239.253.64.216:5140
足球,http://36.101.3.42:554/udp/239.253.64.237:5140
音乐现场,http://36.101.3.42:554/udp/239.253.64.235:5140
直播室101,http://36.101.3.42:554/udp/239.253.64.184:5140
直播室102,http://36.101.3.42:554/udp/239.253.64.185:5140
直播室103,http://36.101.3.42:554/udp/239.253.64.186:5140
直播室104,http://36.101.3.42:554/udp/239.253.64.187:5140
直播室105,http://36.101.3.42:554/udp/239.253.64.188:5140
直播室106,http://36.101.3.42:554/udp/239.253.64.189:5140
直播室107,http://36.101.3.42:554/udp/239.253.64.190:5140
直播室108,http://36.101.3.42:554/udp/239.253.64.191:5140
直播室109,http://36.101.3.42:554/udp/239.253.64.192:5140
直播室110,http://36.101.3.42:554/udp/239.253.64.193:5140
直播室111,http://36.101.3.42:554/udp/239.253.64.194:5140
直播室201,http://36.101.3.42:554/udp/239.253.64.130:5140
直播室202,http://36.101.3.42:554/udp/239.253.64.131:5140
直播室203,http://36.101.3.42:554/udp/239.253.64.132:5140
直播室204,http://36.101.3.42:554/udp/239.253.64.133:5140
直播室205,http://36.101.3.42:554/udp/239.253.64.134:5140
直播室206,http://36.101.3.42:554/udp/239.253.64.135:5140
直播室207,http://36.101.3.42:554/udp/239.253.64.136:5140
直播室208,http://36.101.3.42:554/udp/239.253.64.180:5140
直播室209,http://36.101.3.42:554/udp/239.253.64.181:5140
直播室2010,http://36.101.3.42:554/udp/239.253.64.182:5140
直播室2011,http://36.101.3.42:554/udp/239.253.64.183:5140
未知频道71,http://36.101.3.42:554/udp/239.253.64.71:5140
未知频道123,http://36.101.3.42:554/udp/239.253.64.123:5140
未知频道137,http://36.101.3.42:554/udp/239.253.64.137:5140
未知频道141,http://36.101.3.42:554/udp/239.253.64.141:5140
未知频道152,http://36.101.3.42:554/udp/239.253.64.152:5140
未知频道156,http://36.101.3.42:554/udp/239.253.64.156:5140
未知频道158,http://36.101.3.42:554/udp/239.253.64.158:5140
未知频道163,http://36.101.3.42:554/udp/239.253.64.163:5140
未知频道164,http://36.101.3.42:554/udp/239.253.64.164:5140
未知频道170,http://36.101.3.42:554/udp/239.253.64.170:5140
未知频道224,http://36.101.3.42:554/udp/239.253.64.224:5140
未知频道250,http://36.101.3.42:554/udp/239.253.64.250:5140
未知频道254,http://36.101.3.42:554/udp/239.253.64.254:5140
海南风景,http://36.101.3.42:554/udp/239.253.64.52:5140
百视通,http://36.101.3.42:554/udp/239.253.64.74:5140
百视通,http://36.101.3.42:554/udp/239.253.64.77:5140
百视通,http://36.101.3.42:554/udp/239.253.64.78:5140
海口2台,http://36.101.3.42:554/udp/239.253.64.82:5140
海口3台,http://36.101.3.42:554/udp/239.253.64.83:5140
百视通,http://36.101.3.42:554/udp/239.253.64.84:5140
百视通,http://36.101.3.42:554/udp/239.253.64.85:5140
百视通,http://36.101.3.42:554/udp/239.253.64.88:5140
百视通,http://36.101.3.42:554/udp/239.253.64.91:5140
百视通,http://36.101.3.42:554/udp/239.253.64.103:5140
百视通,http://36.101.3.42:554/udp/239.253.64.226:5140

广东珠海电信,#genre#
CCTV-1高清,http://183.48.243.198:5050/udp/239.77.1.144:5146
CCTV-1高清,http://183.48.243.198:5050/udp/239.77.1.17:5146
CCTV-1高清,http://183.48.243.198:5050/udp/239.77.0.129:5146
CCTV-2高清,http://183.48.243.198:5050/udp/239.77.0.137:5146
CCTV-2高清,http://183.48.243.198:5050/udp/239.77.1.158:5146
CCTV-3高清,http://183.48.243.198:5050/udp/239.77.0.169:5146
CCTV-4高清,http://183.48.243.198:5050/udp/239.77.0.78:5146
CCTV-4高清,http://183.48.243.198:5050/udp/239.77.1.163:5146
CCTV-4高清,http://183.48.243.198:5050/udp/239.77.1.166:5146
CCTV-5高清,http://183.48.243.198:5050/udp/239.77.0.170:5146
CCTV-5高清,http://183.48.243.198:5050/udp/239.77.0.177:5146
CCTV-6高清,http://183.48.243.198:5050/udp/239.77.0.171:5146
CCTV-6高清,http://183.48.243.198:5050/udp/239.77.0.178:5146
CCTV-7高清,http://183.48.243.198:5050/udp/239.77.0.138:5146
CCTV-7高清,http://183.48.243.198:5050/udp/239.77.1.159:5146
CCTV-7高清,http://183.48.243.198:5050/udp/239.77.1.167:5146
CCTV-8高清,http://183.48.243.198:5050/udp/239.77.0.172:5146
CCTV-9高清,http://183.48.243.198:5050/udp/239.77.0.135:5146
CCTV-9高清,http://183.48.243.198:5050/udp/239.77.1.160:5146
CCTV-9高清,http://183.48.243.198:5050/udp/239.77.1.168:5146
CCTV-10高清,http://183.48.243.198:5050/udp/239.77.0.134:5146
CCTV-10高清,http://183.48.243.198:5050/udp/239.77.1.113:5146
CCTV-11高清,http://183.48.243.198:5050/udp/239.77.1.238:5146
CCTV-12高清,http://183.48.243.198:5050/udp/239.77.0.136:5146
CCTV-12高清,http://183.48.243.198:5050/udp/239.77.1.109:5146
CCTV-12高清,http://183.48.243.198:5050/udp/239.77.1.170:5146
CCTV-13高清,http://183.48.243.198:5050/udp/239.77.0.188:5146
CCTV-13高清,http://183.48.243.198:5050/udp/239.253.43.196:5146
CCTV-14高清,http://183.48.243.198:5050/udp/239.77.0.133:5146
CCTV-14高清,http://183.48.243.198:5050/udp/239.77.1.161:5146
CCTV-14高清,http://183.48.243.198:5050/udp/239.77.1.170:5146
CCTV-15高清,http://183.48.243.198:5050/udp/239.77.1.239:5146
CCTV-16高清,http://183.48.243.198:5050/udp/239.77.0.165:5146
CCTV-16高清,http://183.48.243.198:5050/udp/239.77.1.76:5146
CCTV-17高清,http://183.48.243.198:5050/udp/239.77.0.198:5146
CCTV-17高清,http://183.48.243.198:5050/udp/239.77.1.121:5146
CCTV-5+高清,http://183.48.243.198:5050/udp/239.77.0.87:5146
CCTV-5+高清,http://183.48.243.198:5050/udp/239.77.1.31:5146
CCTV-5+高清,http://183.48.243.198:5050/udp/239.77.1.146:5146
CCTV-5+高清,http://183.48.243.198:5050/udp/239.77.1.146:5146
CCTV-16 4K,http://183.48.243.198:5050/udp/239.77.1.98:5146
CCTV-4K,http://183.48.243.198:5050/udp/239.77.0.194:5146
CCTV-4K 4k50p,http://183.48.243.198:5050/udp/239.77.0.175:5146
CGTN高清,http://183.48.243.198:5050/udp/239.77.0.199:5146
CGTN西班牙语高清,http://183.48.243.198:5050/udp/239.77.0.221:5146
CGTN法语高清,http://183.48.243.198:5050/udp/239.77.0.228:5146
CGTN阿拉伯语高清,http://183.48.243.198:5050/udp/239.253.43.200:5146
CGTN俄语高清,http://183.48.243.198:5050/udp/239.253.43.201:5146
CGTN纪录高清,http://183.48.243.198:5050/udp/239.253.43.122:5146
CCTV-4美洲高清,http://183.48.243.198:5050/udp/239.253.43.121:5146
CCTV-4欧洲高清,http://183.48.243.198:5050/udp/239.253.43.120:5146
CETV-1高清,http://183.48.243.198:5050/udp/239.77.0.200:5146
CETV-1高清,http://183.48.243.198:5050/udp/239.77.1.222:5146
CETV-4高清,http://183.48.243.198:5050/udp/239.77.1.200:5146
CETV-4高清,http://183.48.243.198:5050/udp/239.253.43.40:5146
CETV-4高清,http://183.48.243.198:5050/udp/239.253.43.114:5146
爱上4K,http://183.48.243.198:5050/udp/239.77.0.252:5146
宣传片,http://183.48.243.198:5050/udp/239.253.43.118:5146
宣传片,http://183.48.243.198:5050/udp/239.253.43.116:5146
宣传片,http://183.48.243.198:5050/udp/239.253.43.117:5146
宣传片,http://183.48.243.198:5050/udp/239.253.43.115:5146
喜粤电视,http://183.48.243.198:5050/udp/239.77.0.208:5146
喜粤电视,http://183.48.243.198:5050/udp/239.77.0.185:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.0.186:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.0.118:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.0.218:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.0.232:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.0.233:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.0.240:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.1.183:5146
粤语电视,http://183.48.243.198:5050/udp/239.77.1.184:5146
CCTV-1,http://183.48.243.198:5050/udp/239.77.0.30:5146
CCTV-2,http://183.48.243.198:5050/udp/239.77.1.28:5146
CCTV-3,http://183.48.243.198:5050/udp/239.77.0.32:5146
CCTV-4,http://183.48.243.198:5050/udp/239.77.0.33:5146
CCTV-4,http://183.48.243.198:5050/udp/239.77.1.41:5146
CCTV-5,http://183.48.243.198:5050/udp/239.77.0.34:5146
CCTV-6,http://183.48.243.198:5050/udp/239.77.0.35:5146
CCTV-7,http://183.48.243.198:5050/udp/239.77.0.36:5146
CCTV-7,http://183.48.243.198:5050/udp/239.77.1.24:5146
CCTV-8,http://183.48.243.198:5050/udp/239.77.0.37:5146
CCTV-9,http://183.48.243.198:5050/udp/239.77.0.38:5146
CCTV-9,http://183.48.243.198:5050/udp/239.77.1.65:5146
CCTV-10,http://183.48.243.198:5050/udp/239.77.0.39:5146
CCTV-10,http://183.48.243.198:5050/udp/239.77.1.25:5146
CCTV-11,http://183.48.243.198:5050/udp/239.77.0.40:5146
CCTV-11,http://183.48.243.198:5050/udp/239.77.1.42:5146
CCTV-12,http://183.48.243.198:5050/udp/239.77.0.41:5146
CCTV-12,http://183.48.243.198:5050/udp/239.77.1.10:5146
CCTV-13,http://183.48.243.198:5050/udp/239.77.0.42:5146
CCTV-13,http://183.48.243.198:5050/udp/239.77.1.26:5146
CCTV-14,http://183.48.243.198:5050/udp/239.77.0.43:5146
CCTV-14,http://183.48.243.198:5050/udp/239.77.1.43:5146
CCTV-15,http://183.48.243.198:5050/udp/239.77.0.44:5146
CCTV-15,http://183.48.243.198:5050/udp/239.77.1.11:5146
CGTN,http://183.48.243.198:5050/udp/239.77.0.45:5146
