🐼电视公告,#genre#
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8$官方

🐼辽宁ID15,#genre#
//辽宁电视台
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001945/1.m3u8$海南移动IPV6
辽宁卫视,http://tvbox6.com/tv/bfgd.php?id=058$北方广电
辽宁都市,http://tvbox6.com/tv/bfgd.php?id=610$北方广电
辽宁北方,http://tvbox6.com/tv/bfgd.php?id=071$北方广电
辽宁生活,http://tvbox6.com/tv/bfgd.php?id=073$北方广电
辽宁体育,http://tvbox6.com/tv/bfgd.php?id=611$北方广电
辽宁影视剧,http://tvbox6.com/tv/bfgd.php?id=070$北方广电
辽宁教育青少,http://tvbox6.com/tv/bfgd.php?id=075$北方广电
辽宁经济,http://tvbox6.com/tv/bfgd.php?id=076$北方广电
辽宁公共,http://tvbox6.com/tv/bfgd.php?id=077$北方广电
辽宁公共,http://tvbox6.com/tv/bfgd.php?id=481$北方广电
辽宁经济,http://tvbox6.com/tv/bfgd.php?id=480$北方广电
北方导视,http://tvbox6.com/tv/bfgd.php?id=187$北方广电
辽宁新动漫,http://tvbox6.com/tv/bfgd.php?id=140$北方广电

辽宁都市,http://113.236.28.117:9901/tsfile/live/1019_1.m3u8
辽宁都市,http://113.236.31.149:9901/tsfile/live/1019_1.m3u8
辽宁都市,http://123.189.39.129:9901/tsfile/live/1019_1.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8

沈阳新闻综合,http://tvbox6.com/tv/bfgd.php?id=059$北方广电
抚顺综合,http://tvbox6.com/tv/bfgd.php?id=275$北方广电
鞍山新闻综合,http://tvbox6.com/tv/bfgd.php?id=274$北方广电
大连新闻综合,http://tvbox6.com/tv/bfgd.php?id=273$北方广电
丹东新闻综合,http://tvbox6.com/tv/bfgd.php?id=276$北方广电
锦州新闻综合,http://tvbox6.com/tv/bfgd.php?id=277$北方广电
阜新综合,http://tvbox6.com/tv/bfgd.php?id=279$北方广电
辽阳新闻综合,http://tvbox6.com/tv/bfgd.php?id=280$北方广电
营口新闻综合,http://tvbox6.com/tv/bfgd.php?id=278$北方广电
盘锦新闻综合,http://tvbox6.com/tv/bfgd.php?id=283$北方广电
铁岭新闻综合,http://tvbox6.com/tv/bfgd.php?id=281$北方广电
朝阳新闻综合,http://tvbox6.com/tv/bfgd.php?id=282$北方广电
本溪综合,http://tvbox6.com/tv/bfgd.php?id=312$北方广电
连山区综合,http://tvbox6.com/tv/bfgd.php?id=491$北方广电
龙港区综合,http://tvbox6.com/tv/bfgd.php?id=490$北方广电
葫芦岛新闻综合,http://tvbox6.com/tv/bfgd.php?id=284$北方广电


辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8$鞍山联通
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8$鞍山联通
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8$鞍山联通
辽宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8$鞍山联通
辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8$鞍山联通
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8$鞍山联通
辽宁体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8$鞍山联通
辽宁影视剧,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8$鞍山联通
辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8$鞍山联通


辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8$北方广电代理
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
北方导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8

家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8

大连文体频道,rtmp://secret.dltv.cn/dreamStreamCore/hxT7Fc3/lv500$官方源

锦州新闻,http://59.44.192.22:65000/hls/3/index.m3u8
棉州教育,http://stream.jzgbdst.cn/2/sd/live.m3u8

🐼吉林ID16,#genre#
//吉林省
吉林卫视,http://tvbox6.icu/tv/jlntv.php?id=jlws
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
吉林都市,http://tvbox6.icu/tv/jlntv.php?id=jlds
吉林生活,http://tvbox6.icu/tv/jlntv.php?id=jlsh
吉林影视,http://tvbox6.icu/tv/jlntv.php?id=jlys
吉林乡村,http://tvbox6.icu/tv/jlntv.php?id=jlxc
吉林公共,http://tvbox6.icu/tv/jlntv.php?id=jlgg
吉林综艺文化,http://tvbox6.icu/tv/jlntv.php?id=jlzy
吉林东北戏曲,http://tvbox6.icu/tv/jlntv.php?id=dbxq

//01长春市（南关区、宽城区、朝阳区、二道区、绿园区、双阳区、九台区、公主岭市 | 榆树市、德惠市 |  农安县）
长春双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
长春九台区,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
长春德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
长春农安综合,http://tvbox6.icu/tv/jlntv.php?id=ccnazh

//02吉林市（昌邑区、龙潭区、船营区、丰满区 | 蛟河市、桦甸市、舒兰市、磐石市 |  永吉县）
吉林桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
吉林舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
吉林永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8

//03通化市（东昌区、二道江区 | 集安市、梅河口市 | 通化县、辉南县、柳河县）
通化新闻综合,http://tvbox6.icu/tv/jlntv.php?id=thxwzh
通化集安综合,http://tvbox6.icu/tv/jlntv.php?id=thjazh
通化梅河口综合,http://tvbox6.icu/tv/jlntv.php?id=thmhkzh
通化通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
通化辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
通化柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8

//04白山市（浑江区、江源区 | 临江市 | 抚松县、靖宇县、长白朝鲜族自治县）
白山综合,http://tvbox6.icu/tv/jlntv.php?id=bszh
白山长白新闻综合,http://tvbox6.icu/tv/jlntv.php?id=bscbxwzh
白山江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
白山临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
白山抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
白山靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8

//05辽源市（龙山区、西安区 | 东丰县、东辽县）
辽源新闻综合,http://tvbox6.icu/tv/jlntv.php?id=lyxwzh
辽源东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
辽源东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8

//06四平市（铁西区、铁东区 |   双辽市 | 梨树县、伊通满族自治县）
四平综合,http://tvbox6.icu/tv/jlntv.php?id=spzh
四平双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
四平梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
四平伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8

//07白城市（洮北区 |洮南市、大安市 |镇赉县、通榆县）
白城新闻综合,http://tvbox6.icu/tv/jlntv.php?id=bcxwzh
白城洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
白城大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
白城镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
白城通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8

//08松原市（宁江区 | 扶余市 |长岭县、乾安县、前郭尔罗斯蒙古族自治县）
松原综合,http://tvbox6.icu/tv/jlntv.php?id=syzh
松原公共,http://tvbox6.icu/tv/jlntv.php?id=sygg
松原扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
松原乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
松原前郭综合,http://tvbox6.icu/tv/jlntv.php?id=syqgzh

//09延边州（延吉市、图们市、敦化市、珲春市、龙井市、和龙市|  汪清县、安图县）
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8$延边云
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8$延边云
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8$延边云
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$延边云
延边延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
延边图们TV1,http://stream6.jlntv.cn/tm/playlist.m3u8
延边敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
延边珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
延边龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
延边汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8

🐼龙江ID17,#genre#

黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221226012/1.m3u8
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225969/1.m3u8$高清
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225990/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8$高清
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225998/1.m3u8
黑龙江少儿,http://39.134.67.108/PLTV/88888888/224/3221225979/1.m3u8$高清
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221225965/1.m3u8$高清
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225967/1.m3u8$高清
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225992/1.m3u8
黑龙江影视,http://39.134.67.108/PLTV/88888888/224/3221225973/1.m3u8$高清
睛彩竞技,http://39.134.67.108/PLTV/88888888/224/3221226046/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221226062/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221225993/1.m3u8

黑龙江新闻法治,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226330/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226368/index.m3u8
黑龙江文体频道,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226239/index.m3u8
黑龙江文体频道,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226424/index.m3u8
黑龙江影视频道,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226298/index.m3u8
黑龙江影视频道,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226365/index.m3u8
黑龙江都市频道,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226427/index.m3u8
黑龙江农业科教,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226242/index.m3u8
黑龙江农业科教,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226492/index.m3u8
黑龙江少儿频道,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226304/index.m3u8
佳木斯新闻综合,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226451/index.m3u8
牡丹江新闻综合,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226422/index.m3u8

黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8$官方
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8$官方
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8$官方
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8$官方
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8$官方
黑龙江农业科教,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8$官方
黑龙江少儿,https://idclive.hljtv.com:4430/live/hljse_hd.m3u8$官方

哈尔滨综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8$官方
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8$官方
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8$官方
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8$官方

🐼上海ID18,#genre#

上海新闻,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
上海都市,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
上海外语,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
五星体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
东方影视,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方财经,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
法治天地,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
第一财经,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000004/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000004&IASHttpSessionId=OTT19019320240419154124000281

浦东电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=99368ed29876877386e7dbcf28e43d34&txTime=677384DB$官方
魅力足球,http://61.136.96.78:880/97.m3u8$官方
东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8$官方
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8$官方
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8$官方


🐼江苏ID19,#genre#

江苏卫视,http://106.53.99.30/dl/jstv.php?id=jsws
江苏城市,http://106.53.99.30/dl/jstv.php?id=jscs
江苏综艺,http://106.53.99.30/dl/jstv.php?id=jszy
江苏影视,http://106.53.99.30/dl/jstv.php?id=jsys
江苏新闻,http://106.53.99.30/dl/jstv.php?id=jsxw
江苏体育休闲,http://106.53.99.30/dl/jstv.php?id=jsty
优漫卡通,http://106.53.99.30/dl/jstv.php?id=jskt
江苏国际,http://106.53.99.30/dl/jstv.php?id=jsgj
江苏教育,http://106.53.99.30/dl/jstv.php?id=jsjy
南京新闻综合,http://tvbox6.com/tv/jstv.php?id=njxwzh
溧水新闻综合,http://tvbox6.com/tv/jstv.php?id=lsxwzh
江宁综合,http://tvbox6.com/tv/jstv.php?id=jlzh
六合新闻综合,http://tvbox6.com/tv/jstv.php?id=lhxwzh
无锡新闻综合,http://tvbox6.com/tv/jstv.php?id=wxxwzh
宜心新闻综合,http://tvbox6.com/tv/jstv.php?id=yxxwzh
江阴新闻综合,http://tvbox6.com/tv/jstv.php?id=jyxwzh
徐州1套,http://tvbox6.com/tv/jstv.php?id=xz1
睢宁综合,http://tvbox6.com/tv/jstv.php?id=snzh
邳州综合,http://tvbox6.com/tv/jstv.php?id=pzzh
新沂新闻综合,http://tvbox6.com/tv/jstv.php?id=xyxwzh
贾汪新闻,http://tvbox6.com/tv/jstv.php?id=jwxw
铜山1套,http://tvbox6.com/tv/jstv.php?id=ts1
沛县新闻综合,http://tvbox6.com/tv/jstv.php?id=pxxwzh
常州新闻综合,http://tvbox6.com/tv/jstv.php?id=czxwzh
武进新闻综合,http://tvbox6.com/tv/jstv.php?id=wjxwzh
金坛综合,http://tvbox6.com/tv/jstv.php?id=jtzh
苏州新闻综合,http://tvbox6.com/tv/jstv.php?id=szxwzh
常熟综合,http://tvbox6.com/tv/jstv.php?id=cszh
吴江新闻综合,http://tvbox6.com/tv/jstv.php?id=wjxw
张家港新闻综合,http://tvbox6.com/tv/jstv.php?id=zjgzh
南通新闻综合,http://tvbox6.com/tv/jstv.php?id=ntxwzh
海安综合,http://tvbox6.com/tv/jstv.php?id=hazh
如东1套,http://tvbox6.com/tv/jstv.php?id=rd1
海门新闻综合,http://tvbox6.com/tv/jstv.php?id=hmxwzh
连云港新闻综合,http://tvbox6.com/tv/jstv.php?id=lygxw
赣榆综合,http://tvbox6.com/tv/jstv.php?id=gyzh
东海综合,http://tvbox6.com/tv/jstv.php?id=dhzh
淮安综合,http://tvbox6.com/tv/jstv.php?id=haxw
淮阴综合,http://tvbox6.com/tv/jstv.php?id=hyzh
涟水综合,http://tvbox6.com/tv/jstv.php?id=lszh
盱眙综合,http://tvbox6.com/tv/jstv.php?id=xyzh
洪泽1套,http://tvbox6.com/tv/jstv.php?id=hz1
金湖综合,http://tvbox6.com/tv/jstv.php?id=jhxwzh
盐城1套,http://tvbox6.com/tv/jstv.php?id=yc1
盐都综合,http://tvbox6.com/tv/jstv.php?id=ydzh
响水综合,http://tvbox6.com/tv/jstv.php?id=xszh
东台1套,http://tvbox6.com/tv/jstv.php?id=dt1
大丰1套,http://tvbox6.com/tv/jstv.php?id=df1
滨海新闻综合,http://tvbox6.com/tv/jstv.php?id=bhxwzh
扬州1新闻,http://tvbox6.com/tv/jstv.php?id=yzxw
高邮1套,http://tvbox6.com/tv/jstv.php?id=gy1
邗江台,http://tvbox6.com/tv/jstv.php?id=hjt
镇江新闻综合,http://tvbox6.com/tv/jstv.php?id=zjxwzh
丹阳新闻,http://tvbox6.com/tv/jstv.php?id=dyxw
句容新闻综合,http://tvbox6.com/tv/jstv.php?id=jrzh
泰州1套,http://tvbox6.com/tv/jstv.php?id=tz1
泰兴综合,http://tvbox6.com/tv/jstv.php?id=txzh
兴化新闻综合,http://tvbox6.com/tv/jstv.php?id=xhxwzh
靖江新闻,http://tvbox6.com/tv/jstv.php?id=jjxw
宿迁综合,http://tvbox6.com/tv/jstv.php?id=sqzh
宿豫综合,http://tvbox6.com/tv/jstv.php?id=syxwzh
泗洪综合,http://tvbox6.com/tv/jstv.php?id=shzh
泗阳综合,http://tvbox6.com/tv/jstv.php?id=syxw
沭阳综合,http://tvbox6.com/tv/jstv.php?id=syzh

//01南京市（溧水区）
南京教科,http://live.nbs.cn/channels/njtv/jkpd/500k.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/500k.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
南京江宁区,http://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
南溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8
南溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8

//02无锡市（江阴市 宜兴市）
无锡新闻,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡都市,http://stream.thmz.com/wxtv3/playlist.m3u8	
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8	
无锡教育,https://tv.wxjy.com.cn:9001/tvwebstream/tv_channel_1359/index.m3u8
无锡江阴新闻,http://221.228.70.101:8080/live/xinwen.m3u8
